"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"WA","All Regions","17-25","speed_fines","Police issued",8,0,0
2024,"WA","All Regions","17-25","speed_fines","Other",0,0,34
2024,"WA","All Regions","17-25","unlicensed_driving","Not applicable",1,32,384
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Fixed and mobile camera",210,0,0
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",6,0,1
2024,"ACT","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",3,0,1
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",468,0,0
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",159,0,0
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Police issued",80,0,2
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",10,2,12
2024,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",79,0,0
2024,"NSW","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",71,0,3
2024,"NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1815,0,18
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",41,0,153
2024,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",456,0,6
2024,"NSW","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",107,0,1
2024,"NSW","Major Cities of Australia","17-25","speed_fines","Police issued",2424,0,51
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",357,0,627
2024,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",9,0,1
2024,"NSW","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",14,0,0
2024,"NSW","Outer Regional Australia","17-25","speed_fines","Police issued",468,0,2
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",6,0,46
2024,"NSW","Remote Australia","17-25","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Remote Australia","17-25","non_wearing_seatbelts","Police issued",3,0,1
2024,"NSW","Remote Australia","17-25","speed_fines","Police issued",59,0,0
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",3,0,5
2024,"NSW","All Regions","17-25","mobile_phone_use","Police issued",12,0,0
2024,"NSW","All Regions","17-25","non_wearing_seatbelts","Police issued",8,0,1
2024,"NSW","All Regions","17-25","speed_fines","Police issued",88,0,3
2024,"NSW","All Regions","17-25","unlicensed_driving","Not applicable",16,0,21
2024,"NSW","Very Remote Australia","17-25","speed_fines","Police issued",6,0,0
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,1
2024,"NT","All Regions","17-25","mobile_phone_use","Police issued",8,0,1
2024,"NT","All Regions","17-25","non_wearing_seatbelts","Police issued",18,0,13
2024,"NT","All Regions","17-25","speed_fines","Fixed and mobile camera",53,0,0
2024,"NT","All Regions","17-25","speed_fines","Fixed and mobile camera",338,0,0
2024,"NT","All Regions","17-25","speed_fines","Other",0,1,6
2024,"NT","All Regions","17-25","speed_fines","Police issued",101,0,0
2024,"NT","All Regions","17-25","unlicensed_driving","Not applicable",12,20,56
2024,"QLD","All Regions","17-25","mobile_phone_use","Fixed and mobile camera",690,0,0
2024,"QLD","All Regions","17-25","mobile_phone_use","Police issued",72,0,0
2024,"QLD","All Regions","17-25","non_wearing_seatbelts","Fixed and mobile camera",484,0,0
2024,"QLD","All Regions","17-25","non_wearing_seatbelts","Police issued",96,0,0
2024,"QLD","All Regions","17-25","speed_fines","Fixed and mobile camera",3404,0,0
2024,"QLD","All Regions","17-25","speed_fines","Fixed and mobile camera",5492,0,0
2024,"QLD","All Regions","17-25","speed_fines","Police issued",2611,0,0
2024,"QLD","All Regions","17-25","unlicensed_driving","Not applicable",495,0,0
2024,"SA","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",4,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Fixed and mobile camera",50,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Fixed and mobile camera",114,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Police issued",253,0,1
2024,"SA","Major Cities of Australia","17-25","mobile_phone_use","Police issued",42,0,0
2024,"SA","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",22,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",410,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",530,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Police issued",325,1,4
2024,"SA","Outer Regional Australia","17-25","mobile_phone_use","Police issued",5,0,0
2024,"SA","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",7,0,0
2024,"SA","Outer Regional Australia","17-25","speed_fines","Fixed and mobile camera",17,0,0
2024,"SA","Outer Regional Australia","17-25","speed_fines","Fixed and mobile camera",24,0,0
2024,"SA","Outer Regional Australia","17-25","speed_fines","Police issued",251,0,4
2024,"SA","Remote Australia","17-25","mobile_phone_use","Police issued",1,0,0
2024,"SA","Remote Australia","17-25","non_wearing_seatbelts","Police issued",1,0,0
2024,"SA","Remote Australia","17-25","speed_fines","Police issued",48,0,0
2024,"SA","All Regions","17-25","non_wearing_seatbelts","Police issued",1,0,0
2024,"SA","All Regions","17-25","speed_fines","Police issued",21,0,0
2024,"SA","All Regions","17-25","unlicensed_driving","Not applicable",0,35,55
2024,"SA","Very Remote Australia","17-25","non_wearing_seatbelts","Police issued",2,0,0
2024,"SA","Very Remote Australia","17-25","speed_fines","Police issued",22,0,0
2024,"TAS","All Regions","17-25","mobile_phone_use","Fixed and mobile camera",7,0,0
2024,"TAS","All Regions","17-25","mobile_phone_use","Police issued",44,0,1
2024,"TAS","All Regions","17-25","non_wearing_seatbelts","Fixed and mobile camera",28,0,0
2024,"TAS","All Regions","17-25","non_wearing_seatbelts","Police issued",14,0,0
2024,"TAS","All Regions","17-25","speed_fines","Fixed and mobile camera",621,0,0
2024,"TAS","All Regions","17-25","speed_fines","Police issued",470,0,10
2024,"TAS","All Regions","17-25","unlicensed_driving","Not applicable",8,0,12
2024,"VIC","Inner Regional Australia","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","Inner Regional Australia","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","Inner Regional Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","Inner Regional Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","Inner Regional Australia","17-25","speed_fines","Fixed and mobile camera",9,0,0
2024,"VIC","Inner Regional Australia","17-25","speed_fines","Fixed and mobile camera",24,0,0
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Fixed and mobile camera",1,0,0
2024,"VIC","Major Cities of Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","Major Cities of Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",2,0,0
2024,"VIC","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",59,0,0
2024,"VIC","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",85,0,0
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","speed_fines","Fixed and mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","speed_fines","Fixed and mobile camera",6,0,0
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","speed_fines","Fixed and mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","speed_fines","Fixed and mobile camera",0,0,0
2024,"VIC","All Regions","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","All Regions","17-25","mobile_phone_use","Fixed and mobile camera",0,0,0
2024,"VIC","All Regions","17-25","mobile_phone_use","Police issued",22,0,0
2024,"VIC","All Regions","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","All Regions","17-25","non_wearing_seatbelts","Fixed and mobile camera",0,0,0
2024,"VIC","All Regions","17-25","non_wearing_seatbelts","Police issued",12,0,0
2024,"VIC","All Regions","17-25","speed_fines","Fixed and mobile camera",17,0,0
2024,"VIC","All Regions","17-25","speed_fines","Fixed and mobile camera",0,0,0
2024,"VIC","All Regions","17-25","speed_fines","Police issued",608,0,0
2024,"VIC","All Regions","17-25","unlicensed_driving","Not applicable",44,0,0
2024,"WA","All Regions","17-25","mobile_phone_use","Police issued",1,0,0
2024,"WA","All Regions","17-25","mobile_phone_use","Other",0,0,7
2024,"WA","All Regions","17-25","non_wearing_seatbelts","Other",0,1,7
2024,"WA","All Regions","17-25","speed_fines","Police issued",1,0,0
2024,"WA","All Regions","17-25","speed_fines","Other",0,1,34
2024,"WA","All Regions","17-25","unlicensed_driving","Not applicable",0,50,369
2023,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",8,0,0
2023,"ACT","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",1,0,0
2023,"ACT","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",559,0,0
2023,"ACT","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",143,0,0
2023,"ACT","Major Cities of Australia","17-25","speed_fines","Police issued",59,0,0
2023,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Police issued",6,1,9
2023,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",55,0,0
2023,"NSW","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",85,0,2
2023,"NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1508,0,16
2023,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Police issued",57,0,178
2023,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",270,0,5
2023,"NSW","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",148,0,9
2023,"NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1655,0,34
2023,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Police issued",124,0,572
2023,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",6,0,0
2023,"NSW","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",24,0,1
2023,"NSW","Outer Regional Australia","17-25","speed_fines","Police issued",394,0,4
2023,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Police issued",15,0,60
2023,"NSW","Remote Australia","17-25","non_wearing_seatbelts","Police issued",4,0,0
2023,"NSW","Remote Australia","17-25","speed_fines","Police issued",27,0,0
2023,"NSW","Remote Australia","17-25","unlicensed_driving","Police issued",1,0,5
2023,"NSW","All Regions","17-25","speed_fines","Police issued",2,0,0
2023,"NSW","All Regions","17-25","unlicensed_driving","Police issued",0,0,1
2023,"NSW","Very Remote Australia","17-25","non_wearing_seatbelts","Police issued",2,0,0
2023,"NSW","Very Remote Australia","17-25","speed_fines","Police issued",2,0,0
2023,"NSW","Very Remote Australia","17-25","unlicensed_driving","Police issued",0,0,5
2023,"NT","All Regions","17-25","mobile_phone_use","Police issued",3,0,0
2023,"NT","All Regions","17-25","non_wearing_seatbelts","Police issued",26,2,9
2023,"NT","All Regions","17-25","speed_fines","Fixed and mobile camera",307,0,0
2023,"NT","All Regions","17-25","speed_fines","Police issued",98,5,12
2023,"NT","All Regions","17-25","speed_fines","Red light camera",55,0,0
2023,"NT","All Regions","17-25","unlicensed_driving","Police issued",10,16,50
2023,"SA","All Regions","17-25","mobile_phone_use","Police issued",106,0,0
2023,"SA","All Regions","17-25","non_wearing_seatbelts","Police issued",59,0,0
2023,"SA","All Regions","17-25","speed_fines","Fixed and mobile camera",483,0,0
2023,"SA","All Regions","17-25","speed_fines","Fixed and mobile camera",885,0,0
2023,"SA","All Regions","17-25","speed_fines","Other",0,0,0
2023,"SA","All Regions","17-25","speed_fines","Police issued",710,6,3
2023,"SA","All Regions","17-25","unlicensed_driving","Police issued",85,30,50
2023,"TAS","All Regions","17-25","mobile_phone_use","Police issued",27,0,0
2023,"TAS","All Regions","17-25","non_wearing_seatbelts","Police issued",15,0,2
2023,"TAS","All Regions","17-25","speed_fines","Fixed and mobile camera",577,0,0
2023,"TAS","All Regions","17-25","speed_fines","Police issued",447,0,6
2023,"TAS","All Regions","17-25","unlicensed_driving","Police issued",6,0,30
2023,"VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued",47,0,0
2023,"VIC","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",54,0,0
2023,"VIC","Inner Regional Australia","17-25","speed_fines","Fixed and mobile camera",180,0,0
2023,"VIC","Inner Regional Australia","17-25","speed_fines","Fixed and mobile camera",2125,0,0
2023,"VIC","Inner Regional Australia","17-25","speed_fines","Police issued",820,0,0
2023,"VIC","Inner Regional Australia","17-25","unlicensed_driving","Police issued",29,0,0
2023,"VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued",298,0,0
2023,"VIC","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",82,0,0
2023,"VIC","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",2784,0,0
2023,"VIC","Major Cities of Australia","17-25","speed_fines","Fixed and mobile camera",466,0,0
2023,"VIC","Major Cities of Australia","17-25","speed_fines","Police issued",1050,0,0
2023,"VIC","Major Cities of Australia","17-25","unlicensed_driving","Police issued",135,0,0
2023,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued",7,0,0
2023,"VIC","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",15,0,0
2023,"VIC","Outer Regional Australia","17-25","speed_fines","Fixed and mobile camera",1,0,0
2023,"VIC","Outer Regional Australia","17-25","speed_fines","Fixed and mobile camera",74,0,0
2023,"VIC","Outer Regional Australia","17-25","speed_fines","Police issued",200,0,0
2023,"VIC","Outer Regional Australia","17-25","unlicensed_driving","Police issued",10,0,0
2023,"VIC","Remote Australia","17-25","non_wearing_seatbelts","Police issued",1,0,0
2023,"VIC","Remote Australia","17-25","speed_fines","Fixed and mobile camera",1,0,0
2023,"VIC","Remote Australia","17-25","speed_fines","Police issued",6,0,0
2023,"VIC","All Regions","17-25","speed_fines","Fixed and mobile camera",63,0,0
2023,"VIC","All Regions","17-25","speed_fines","Fixed and mobile camera",68,0,0
2023,"VIC","All Regions","17-25","speed_fines","Police issued",9,0,0
2023,"WA","All Regions","17-25","mobile_phone_use","Police issued",72,0,0
2023,"WA","All Regions","17-25","mobile_phone_use","Other",0,0,5
2023,"WA","All Regions","17-25","non_wearing_seatbelts","Police issued",47,0,0
2023,"WA","All Regions","17-25","non_wearing_seatbelts","Other",0,0,7
2023,"WA","All Regions","17-25","speed_fines","Average speed camera",229,0,0
2023,"WA","All Regions","17-25","speed_fines","Fixed and mobile camera",1325,0,0
2023,"WA","All Regions","17-25","speed_fines","Fixed and mobile camera",3685,0,0
2023,"WA","All Regions","17-25","speed_fines","Police issued",916,0,0
2023,"WA","All Regions","17-25","speed_fines","Red light camera",893,0,0
2023,"WA","All Regions","17-25","speed_fines","Other",0,0,30
2023,"WA","All Regions","17-25","unlicensed_driving","Police issued",52,40,446
2023,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",7,0,0
